RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_65+,Cluster
7779,583,2,0,22,2,0.0,2,0,1,5985.36,0,False,False,False,False,False,0
7780,757,0,1,46,0,0.0,2,1,0,37460.05,0,False,False,True,False,False,1
7781,749,1,0,33,10,76692.22,1,0,1,30396.43,0,True,False,False,False,False,0
7782,705,0,1,34,7,117715.84,1,1,0,2498.67,0,True,False,False,False,False,2
7783,585,0,1,54,8,87105.32,1,1,1,55346.14,0,False,False,True,False,False,2
7786,738,0,1,26,9,0.0,2,1,1,48644.94,0,True,False,False,False,False,1
7787,586,2,0,33,10,66948.67,2,1,1,140759.03,0,True,False,False,False,False,1
7790,606,1,1,38,3,99897.53,1,0,0,37054.65,0,False,True,False,False,False,0
7791,674,0,1,22,3,0.0,1,1,1,173940.59,0,False,False,False,False,False,2
7792,584,1,0,31,6,152622.34,1,1,0,99298.8,0,True,False,False,False,False,2
7793,590,0,1,40,8,0.0,2,1,0,62933.03,0,False,True,False,False,False,1
7794,585,0,1,56,4,138227.19,2,1,1,55287.84,0,False,False,False,True,False,1
7795,508,0,0,25,2,111395.53,1,0,1,48197.06,0,False,False,False,False,False,0
7796,458,1,1,44,7,84386.57,1,1,0,178642.73,0,False,True,False,False,False,2
7797,692,0,0,36,3,0.0,2,1,1,8282.22,0,False,True,False,False,False,1
7798,502,1,1,33,5,174673.65,2,1,0,33300.56,0,True,False,False,False,False,1
7799,518,0,1,46,3,0.0,2,1,0,76515.79,0,False,False,True,False,False,1
7800,660,1,1,46,5,109019.65,2,1,1,33680.56,0,False,False,True,False,False,1
7804,619,1,0,52,8,124099.13,1,0,0,23904.52,0,False,False,True,False,False,0
7806,635,0,1,34,3,134692.4,2,1,1,83773.02,0,True,False,False,False,False,1
7807,680,0,0,25,4,123816.5,1,1,1,90162.35,0,False,False,False,False,False,2
7808,608,1,1,34,3,106288.54,1,1,1,36639.25,0,True,False,False,False,False,2
7811,756,1,0,34,2,148200.72,1,0,0,194584.48,0,True,False,False,False,False,0
7812,611,0,1,30,2,104145.65,1,0,0,159629.64,0,True,False,False,False,False,0
7813,532,1,1,24,8,142755.25,1,0,0,34231.48,0,False,False,False,False,False,0
7815,647,1,0,33,3,168560.46,2,0,0,90270.16,0,True,False,False,False,False,0
7816,583,0,1,38,8,0.0,1,1,0,47848.56,0,False,True,False,False,False,2
7817,774,1,1,42,2,132193.94,2,1,1,162865.52,0,False,True,False,False,False,1
7819,542,1,1,25,8,139330.1,1,0,0,54372.37,0,False,False,False,False,False,0
7820,613,2,1,29,0,0.0,2,0,1,133897.32,0,True,False,False,False,False,0
7821,666,0,1,40,5,0.0,2,1,0,147878.05,0,False,True,False,False,False,1
7822,777,0,0,28,2,134571.5,1,0,1,118313.38,0,True,False,False,False,False,0
7824,705,0,1,32,7,0.0,2,1,0,7921.57,0,True,False,False,False,False,1
7825,673,0,0,44,8,133444.97,1,0,1,5708.19,0,False,True,False,False,False,0
7828,605,0,1,41,10,0.0,2,0,1,97213.09,0,False,True,False,False,False,0
7829,734,0,0,40,9,176914.8,1,1,1,12799.23,0,False,True,False,False,False,2
7830,572,0,0,36,8,68348.18,2,0,1,50400.32,0,False,True,False,False,False,0
7831,595,0,0,33,9,0.0,2,1,1,41447.86,0,True,False,False,False,False,1
7832,749,0,1,42,2,56726.83,2,0,1,185543.35,0,False,True,False,False,False,0
7834,624,2,1,33,6,66220.17,1,0,1,170819.01,0,True,False,False,False,False,0
7836,665,0,0,41,8,96147.55,1,1,0,137037.97,0,False,True,False,False,False,2
7837,648,0,1,42,4,0.0,2,1,0,19283.14,0,False,True,False,False,False,1
7839,569,1,0,32,8,145330.43,1,1,1,132038.65,0,True,False,False,False,False,2
7840,566,0,0,21,3,0.0,2,1,1,3626.47,0,False,False,False,False,False,1
7841,537,1,0,47,4,124192.28,2,1,1,50881.51,0,False,False,True,False,False,1
7843,734,0,1,43,7,107805.67,1,0,0,182505.68,0,False,True,False,False,False,0
7845,612,0,0,38,1,0.0,2,1,1,9209.21,0,False,True,False,False,False,1
7846,648,0,1,34,0,0.0,1,1,1,167931.81,0,True,False,False,False,False,2
7847,557,0,0,27,3,87739.08,1,1,1,123096.56,0,True,False,False,False,False,2
7848,643,2,0,20,0,133313.34,1,1,1,3965.69,0,False,False,False,False,False,2
7849,433,0,0,49,10,0.0,1,1,1,87711.61,0,False,False,True,False,False,2
7850,643,1,1,41,7,154902.66,1,1,1,49667.28,0,False,True,False,False,False,2
7851,488,0,0,36,0,0.0,2,1,0,136675.22,0,False,True,False,False,False,1
7853,743,1,1,39,3,119695.75,1,0,1,26136.13,0,False,True,False,False,False,0
7855,746,2,1,49,7,0.0,2,0,1,10096.25,0,False,False,True,False,False,0
7857,580,1,0,33,7,131647.01,2,0,0,79775.19,0,True,False,False,False,False,0
7858,850,0,1,27,6,96654.72,2,0,0,152740.16,0,True,False,False,False,False,0
7859,563,0,1,22,3,137583.04,1,0,1,5791.85,0,False,False,False,False,False,0
7860,766,1,0,28,3,62717.84,2,1,1,13182.43,0,True,False,False,False,False,1
7861,659,0,1,32,9,95377.13,1,0,1,187551.24,0,True,False,False,False,False,0
7862,607,2,1,28,1,135936.1,2,1,1,110560.14,0,True,False,False,False,False,1
7863,644,1,1,35,5,161591.11,3,1,1,63795.62,0,True,False,False,False,False,1
7864,746,0,1,47,8,142382.03,1,1,1,62086.62,0,False,False,True,False,False,2
7865,588,2,1,33,2,0.0,2,1,1,12483.56,0,True,False,False,False,False,1
7866,691,2,1,30,9,0.0,2,0,1,10963.04,0,True,False,False,False,False,0
7867,666,0,0,38,6,127043.09,1,1,1,8247.0,0,False,True,False,False,False,2
7868,640,2,0,46,3,0.0,1,1,1,156260.08,0,False,False,True,False,False,2
7869,611,1,0,29,4,78885.88,2,1,1,26927.69,0,True,False,False,False,False,1
7871,529,0,0,29,8,0.0,2,1,0,19842.11,0,True,False,False,False,False,1
7872,676,0,0,36,3,91711.59,1,1,1,95393.43,0,False,True,False,False,False,2
7873,639,1,0,46,10,110031.09,2,1,1,133995.59,0,False,False,True,False,False,1
7874,782,0,1,36,5,81210.72,2,0,1,108003.38,0,False,True,False,False,False,0
7875,641,1,1,32,5,122947.92,1,1,1,99154.86,0,True,False,False,False,False,2
7876,697,0,0,38,1,182065.85,1,1,0,49503.5,0,False,True,False,False,False,2
7880,657,0,1,44,6,76495.04,1,1,0,79071.89,0,False,True,False,False,False,2
7881,744,0,0,38,9,0.0,2,0,0,20940.76,0,False,True,False,False,False,0
7882,774,2,1,46,9,0.0,2,1,1,34774.26,0,False,False,True,False,False,1
7884,551,0,0,45,6,0.0,2,1,1,51143.43,0,False,True,False,False,False,1
7886,792,0,0,42,0,99045.93,2,1,0,47160.01,0,False,True,False,False,False,1
7887,666,0,0,36,8,0.0,1,0,1,158666.99,0,False,True,False,False,False,0
7888,716,1,0,30,2,205770.78,2,0,0,65464.66,0,True,False,False,False,False,0
7889,594,0,0,31,0,79340.95,1,1,0,78255.86,0,True,False,False,False,False,2
7891,565,0,1,49,7,0.0,2,1,1,89609.26,0,False,False,True,False,False,1
7892,678,1,1,48,2,101099.9,2,0,1,193476.04,0,False,False,True,False,False,0
7893,648,2,0,31,5,0.0,2,1,1,5199.02,0,True,False,False,False,False,1
7894,642,0,1,40,8,109219.83,1,1,0,52827.51,0,False,True,False,False,False,2
7896,668,2,1,43,10,113034.31,1,1,1,100423.88,0,False,True,False,False,False,2
7897,635,2,1,41,1,0.0,2,1,0,175611.5,0,False,True,False,False,False,1
7898,603,2,1,30,6,129548.5,2,1,1,19282.85,0,True,False,False,False,False,1
7900,642,0,0,40,7,0.0,2,1,0,183963.34,0,False,True,False,False,False,1
7902,628,1,0,28,3,153538.13,2,1,0,110776.01,0,True,False,False,False,False,1
7903,499,0,0,38,9,0.0,2,0,1,183042.2,0,False,True,False,False,False,0
7904,567,2,1,34,10,0.0,2,0,1,161571.79,0,True,False,False,False,False,0
7905,449,2,1,32,0,155619.36,1,1,1,166692.03,0,True,False,False,False,False,2
7906,701,2,1,35,10,159693.9,2,1,1,71173.64,0,True,False,False,False,False,1
7907,613,2,1,37,3,171653.17,1,0,1,5353.12,0,False,True,False,False,False,0
7908,683,1,0,39,2,47685.47,2,1,1,86019.48,0,False,True,False,False,False,1
7909,581,0,1,35,4,0.0,2,0,1,86383.82,0,True,False,False,False,False,0
7911,561,2,1,28,6,123692.0,1,1,1,70548.96,0,True,False,False,False,False,2
7912,558,1,1,26,1,148853.29,2,1,1,24411.02,0,True,False,False,False,False,1
7913,642,0,1,35,2,133161.95,1,0,1,122254.86,0,True,False,False,False,False,0
7914,805,1,1,24,6,143221.35,2,1,0,186035.72,0,False,False,False,False,False,1
7915,687,0,1,35,9,0.0,2,0,1,73133.82,0,True,False,False,False,False,0
7917,562,0,1,33,6,0.0,2,1,0,111590.35,0,True,False,False,False,False,1
7918,613,1,1,38,9,126265.88,2,0,0,15859.95,0,False,True,False,False,False,0
7919,589,0,1,37,5,0.0,1,1,0,61324.87,0,False,True,False,False,False,2
7920,593,2,1,31,8,112713.34,1,1,1,176868.89,0,True,False,False,False,False,2
7921,714,0,1,34,5,141173.03,1,0,1,98896.06,0,True,False,False,False,False,0
7922,588,2,0,35,7,0.0,2,1,1,108739.15,0,True,False,False,False,False,1
7923,679,2,1,39,6,0.0,2,1,0,12266.06,0,False,True,False,False,False,1
7924,730,2,1,38,5,118866.36,1,1,1,163317.5,0,False,True,False,False,False,2
7925,833,0,1,47,2,0.0,2,1,1,182247.77,0,False,False,True,False,False,1
7926,586,2,0,33,7,0.0,2,1,1,168261.4,0,True,False,False,False,False,1
7929,711,0,1,38,4,123345.85,1,1,0,141827.83,0,False,True,False,False,False,2
7930,828,0,1,30,4,73070.18,2,0,0,161671.15,0,True,False,False,False,False,0
7931,500,2,1,38,7,0.0,2,0,0,192013.23,0,False,True,False,False,False,0
7932,807,0,1,47,1,95120.59,1,0,0,127875.1,0,False,False,True,False,False,0
7933,850,0,1,40,8,102800.65,1,1,0,60811.56,0,False,True,False,False,False,2
7935,629,2,1,31,6,132876.55,1,1,1,130862.11,0,True,False,False,False,False,2
7936,582,2,1,33,6,0.0,2,0,1,72970.93,0,True,False,False,False,False,0
7937,468,0,1,22,2,0.0,2,1,0,28123.99,0,False,False,False,False,False,1
7939,805,0,1,39,2,0.0,1,0,0,166650.32,0,False,True,False,False,False,0
7940,720,0,1,26,10,51962.91,2,1,0,45507.24,0,True,False,False,False,False,1
7941,781,2,0,29,6,98759.89,1,0,0,112202.64,0,True,False,False,False,False,0
7942,592,1,1,33,2,156570.86,1,1,1,37140.2,0,True,False,False,False,False,2
7946,759,0,0,45,8,0.0,2,1,1,99251.24,0,False,True,False,False,False,1
7947,473,0,0,35,6,69617.36,1,1,0,143345.69,0,True,False,False,False,False,2
7948,639,2,0,35,5,136526.26,2,1,0,59653.03,0,True,False,False,False,False,1
7949,705,0,1,25,3,113736.27,1,0,1,196864.61,0,False,False,False,False,False,0
7951,516,1,0,33,10,138847.9,1,1,1,127256.7,0,True,False,False,False,False,2
7952,850,0,0,40,0,0.0,2,1,0,1099.95,0,False,True,False,False,False,1
7953,746,1,0,33,2,107868.14,2,1,1,146192.4,0,True,False,False,False,False,1
7954,622,1,1,33,3,96926.12,2,1,0,48553.77,0,True,False,False,False,False,1
7955,743,0,1,30,7,77599.23,1,0,0,144407.1,0,True,False,False,False,False,0
7956,732,1,1,38,5,178787.54,1,1,1,195760.53,0,False,True,False,False,False,2
7958,850,1,0,34,3,129668.43,2,1,1,88743.99,0,True,False,False,False,False,1
7959,686,0,1,34,6,146178.13,2,1,1,88837.11,0,True,False,False,False,False,1
7960,556,0,0,40,8,0.0,2,1,0,62112.7,0,False,True,False,False,False,1
7961,673,0,1,37,4,0.0,2,0,0,163563.07,0,False,True,False,False,False,0
7962,809,0,0,38,2,154763.21,2,1,1,174800.31,0,False,True,False,False,False,1
7964,630,0,1,37,6,0.0,2,1,1,82647.65,0,False,True,False,False,False,1
7965,564,1,0,30,0,100954.88,2,0,0,134175.15,0,True,False,False,False,False,0
7967,677,2,0,34,4,0.0,2,1,1,6175.53,0,True,False,False,False,False,1
7968,583,0,1,40,9,112701.04,1,0,0,29213.63,0,False,True,False,False,False,0
7969,592,2,1,45,8,84692.5,1,0,1,67214.02,0,False,True,False,False,False,0
7971,850,0,1,30,6,86449.39,1,1,1,188809.23,0,True,False,False,False,False,2
7972,633,2,1,42,10,0.0,1,0,1,79408.17,0,False,True,False,False,False,0
7973,751,1,1,36,5,73194.99,1,1,1,89222.66,0,False,True,False,False,False,2
7974,592,1,1,31,7,124593.23,1,1,0,86079.67,0,True,False,False,False,False,2
7976,641,1,1,42,3,121765.37,2,1,1,166516.84,0,False,True,False,False,False,1
7977,849,0,1,35,4,110837.73,1,0,0,126419.8,0,True,False,False,False,False,0
7978,647,2,1,47,10,99835.17,1,0,1,89103.05,0,False,False,True,False,False,0
7979,608,1,0,30,2,91057.37,2,1,0,132973.17,0,True,False,False,False,False,1
7980,555,0,0,26,7,0.0,2,1,0,93122.41,0,True,False,False,False,False,1
7981,497,2,1,27,7,149400.27,1,0,0,167522.19,0,True,False,False,False,False,0
7982,599,1,1,38,9,89111.63,1,0,0,157239.6,0,False,True,False,False,False,0
7983,545,1,1,33,1,132527.9,2,0,1,107429.71,0,True,False,False,False,False,0
7984,774,0,0,36,9,114997.42,1,1,0,75304.09,0,False,True,False,False,False,2
7985,464,0,1,46,6,161798.53,1,1,0,182944.47,0,False,False,True,False,False,2
7986,696,1,0,27,2,96129.32,2,1,1,5983.7,0,True,False,False,False,False,1
7987,667,2,1,45,3,0.0,2,0,0,163655.01,0,False,True,False,False,False,0
7988,812,0,1,32,5,133050.97,2,1,0,89385.92,0,True,False,False,False,False,1
7989,516,0,1,51,8,120124.35,2,0,1,168773.54,0,False,False,True,False,False,0
7990,645,0,1,39,8,0.0,2,0,0,96864.36,0,False,True,False,False,False,0
7991,664,2,1,32,5,133705.74,1,0,0,134455.84,0,True,False,False,False,False,0
7992,427,2,0,39,9,0.0,2,1,0,28368.37,0,False,True,False,False,False,1
7993,685,0,0,40,7,0.0,2,1,0,103898.59,0,False,True,False,False,False,1
7994,585,0,0,33,4,152805.05,1,1,0,63239.65,0,True,False,False,False,False,2
7997,717,0,0,22,5,112465.06,1,1,1,92977.75,0,False,False,False,False,False,2
7998,465,1,1,24,6,156007.09,1,1,0,191368.37,0,False,False,False,False,False,2
8000,826,0,1,26,5,142662.68,1,0,0,60285.3,0,True,False,False,False,False,0
8001,747,1,1,36,8,102603.3,2,1,1,180693.61,0,False,True,False,False,False,1
8002,707,2,1,32,9,0.0,2,1,0,126475.79,0,True,False,False,False,False,1
8003,590,2,1,37,1,0.0,2,0,0,133535.99,0,False,True,False,False,False,0
8005,615,0,1,45,5,0.0,2,1,1,164886.64,0,False,True,False,False,False,1
8006,634,0,0,36,1,69518.95,1,1,0,116238.39,0,False,True,False,False,False,2
8007,716,1,1,41,8,126145.54,2,1,1,138051.19,0,False,True,False,False,False,1
8009,591,1,0,44,10,113581.98,1,1,0,1985.41,0,False,True,False,False,False,2
8010,574,0,1,34,1,112572.39,1,0,0,165626.6,0,True,False,False,False,False,0
8012,701,0,0,35,2,0.0,2,1,1,65765.22,0,True,False,False,False,False,1
8013,747,0,0,34,10,0.0,2,1,1,50759.8,0,True,False,False,False,False,1
8014,650,0,1,32,2,84906.45,1,1,0,163216.48,0,True,False,False,False,False,2
8015,731,2,0,39,2,126816.18,1,1,1,74850.93,0,False,True,False,False,False,2
8016,638,1,0,26,1,105249.76,2,1,1,23491.09,0,True,False,False,False,False,1
8017,569,2,1,41,2,0.0,2,1,0,134272.57,0,False,True,False,False,False,1
8018,459,1,1,50,5,109387.9,1,1,0,155721.15,0,False,False,True,False,False,2
8021,850,0,0,46,2,157866.77,1,1,1,18986.12,0,False,False,True,False,False,2
8022,512,0,0,41,6,0.0,1,1,1,100507.81,0,False,True,False,False,False,2
8024,664,0,1,36,1,0.0,2,1,1,95372.64,0,False,True,False,False,False,1
8025,694,0,1,30,10,144684.03,1,1,1,31805.49,0,True,False,False,False,False,2
8026,655,0,1,24,9,107065.31,1,1,1,51959.82,0,False,False,False,False,False,2
8027,607,0,0,33,8,91301.72,1,0,1,130824.57,0,True,False,False,False,False,0
8029,763,2,1,37,8,0.0,2,1,1,933.38,0,False,True,False,False,False,1
8030,671,2,1,50,8,0.0,1,0,1,2560.11,0,False,False,True,False,False,0
8032,666,2,0,36,6,0.0,2,1,0,176692.87,0,False,True,False,False,False,1
8033,667,0,1,34,5,0.0,2,1,1,102908.63,0,True,False,False,False,False,1
8034,850,2,1,36,6,0.0,2,0,1,41291.05,0,False,True,False,False,False,0
8035,622,2,1,42,9,0.0,2,1,0,119127.06,0,False,True,False,False,False,1
8036,577,0,0,30,8,92472.1,2,0,1,126434.61,0,True,False,False,False,False,0
8037,555,2,1,21,1,0.0,2,0,0,103901.35,0,False,False,False,False,False,0
8039,613,1,0,50,5,101242.98,2,1,0,12493.61,0,False,False,True,False,False,1
8040,672,0,0,43,4,92599.55,2,1,1,167336.78,0,False,True,False,False,False,1
8041,624,2,0,36,10,0.0,2,0,1,186180.42,0,False,True,False,False,False,0
8044,720,2,1,31,4,141356.47,1,0,0,137985.69,0,True,False,False,False,False,0
8046,771,2,0,47,3,72664.0,2,1,1,107874.39,0,False,False,True,False,False,1
8047,811,0,0,47,3,123365.34,2,0,0,171995.34,0,False,False,True,False,False,0
8048,734,1,1,33,5,121898.58,1,1,0,61829.89,0,True,False,False,False,False,2
8049,548,2,1,33,6,0.0,1,1,1,31728.35,0,True,False,False,False,False,2
8051,707,0,1,33,2,0.0,2,0,0,130866.95,0,True,False,False,False,False,0
8053,623,0,0,34,9,0.0,1,1,0,24255.21,0,True,False,False,False,False,2
8054,686,1,1,29,3,185379.02,1,1,0,64679.07,0,True,False,False,False,False,2
8056,657,2,1,41,8,109402.13,1,1,1,66463.62,0,False,True,False,False,False,2
8058,816,1,0,34,2,108410.87,2,1,0,102908.91,0,True,False,False,False,False,1
8059,484,0,0,50,2,90408.16,2,0,0,48170.57,0,False,False,True,False,False,0
8060,728,0,0,34,6,90425.15,2,1,1,11597.69,0,True,False,False,False,False,1
8062,477,2,1,31,9,0.0,2,0,1,184061.17,0,True,False,False,False,False,0
8064,549,1,1,34,6,204017.4,2,1,0,109538.35,0,True,False,False,False,False,1
8065,714,2,1,29,9,0.0,2,1,0,129192.55,0,True,False,False,False,False,1
8067,504,1,1,43,5,134740.19,2,1,0,181430.91,0,False,True,False,False,False,1
8068,530,0,0,29,5,0.0,2,0,0,121451.21,0,True,False,False,False,False,0
8069,619,1,1,29,4,98955.87,1,0,1,131712.51,0,True,False,False,False,False,0
8070,617,1,1,44,9,49157.09,2,1,0,53294.17,0,False,True,False,False,False,1
8071,791,1,1,31,1,130240.33,1,0,0,96546.55,0,True,False,False,False,False,0
8074,777,1,0,34,5,96693.66,1,1,1,172618.52,0,True,False,False,False,False,2
8075,817,1,0,27,7,129810.6,1,1,1,59259.44,0,True,False,False,False,False,2
8078,693,0,1,40,4,130661.96,1,1,1,101918.96,0,False,True,False,False,False,2
8079,576,0,0,50,8,0.0,2,1,1,57802.62,0,False,False,True,False,False,1
8080,643,0,1,37,6,0.0,2,0,0,142454.77,0,False,True,False,False,False,0
8081,757,0,1,47,3,130747.1,1,1,0,143829.54,0,False,False,True,False,False,2
8082,569,1,1,30,6,106629.49,1,0,1,44114.88,0,True,False,False,False,False,0
8083,772,2,1,36,3,112029.83,1,1,1,186948.35,0,False,True,False,False,False,2
8084,576,1,1,29,7,130575.26,1,0,1,173629.78,0,True,False,False,False,False,0
8085,608,1,1,28,4,96679.71,1,1,1,49133.45,0,True,False,False,False,False,2
8086,794,0,1,33,0,0.0,2,0,0,178122.71,0,True,False,False,False,False,0
8087,593,0,1,50,6,171740.69,1,0,0,20893.61,0,False,False,True,False,False,0
8088,597,2,1,38,1,0.0,2,1,0,41303.29,0,False,True,False,False,False,1
8090,692,1,1,24,2,120596.93,1,0,1,180490.53,0,False,False,False,False,False,0
8091,697,0,0,48,1,0.0,2,1,1,87400.53,0,False,False,True,False,False,1
8092,768,0,1,29,2,95984.69,2,1,1,73686.75,0,True,False,False,False,False,1
8093,802,0,1,38,1,142557.11,1,1,1,172497.73,0,False,True,False,False,False,2
8094,584,0,1,47,5,0.0,2,1,0,89286.29,0,False,False,True,False,False,1
8097,671,0,0,38,6,132129.72,1,0,1,76068.95,0,False,True,False,False,False,0
8100,633,0,1,38,2,91902.56,2,1,1,107673.35,0,False,True,False,False,False,1
8101,663,0,1,40,6,156218.19,1,0,1,33607.72,0,False,True,False,False,False,0
8103,561,1,0,45,2,168085.38,2,0,1,115719.08,0,False,True,False,False,False,0
8105,769,0,0,31,6,117852.26,2,1,0,147668.64,0,True,False,False,False,False,1
8107,590,2,0,51,10,84474.62,2,1,1,190937.09,0,False,False,True,False,False,1
8108,560,0,1,50,3,0.0,2,1,0,84531.79,0,False,False,True,False,False,1
8109,437,1,1,35,6,126803.34,2,1,1,161133.4,0,True,False,False,False,False,1
8110,661,0,0,34,0,0.0,2,1,0,185555.63,0,True,False,False,False,False,1
8111,677,1,0,36,10,68806.84,1,1,0,33075.24,0,False,True,False,False,False,2
8112,560,0,0,31,3,115141.18,1,1,0,39806.75,0,True,False,False,False,False,2
8113,578,0,0,35,2,0.0,2,0,1,26389.92,0,True,False,False,False,False,0
8114,421,2,1,34,6,90723.36,1,1,1,12162.76,0,True,False,False,False,False,2
8115,492,1,0,49,2,151249.45,2,1,1,167237.94,0,False,False,True,False,False,1
8116,545,0,0,32,6,0.0,2,1,1,52067.37,0,True,False,False,False,False,1
8119,577,2,1,28,7,0.0,1,1,0,143274.41,0,True,False,False,False,False,2
8121,523,0,1,45,5,0.0,2,1,1,121428.2,0,False,True,False,False,False,1
8122,793,0,1,35,2,0.0,2,1,1,79704.12,0,True,False,False,False,False,1
8124,711,0,1,33,1,0.0,1,0,0,41590.4,0,True,False,False,False,False,0
8126,629,1,0,38,9,123948.85,1,1,0,76053.07,0,False,True,False,False,False,2
8129,695,2,1,39,4,65521.2,1,1,1,1243.97,0,False,True,False,False,False,2
8130,847,2,1,31,5,0.0,2,1,1,76326.67,0,True,False,False,False,False,1
8131,704,0,1,47,5,0.0,2,1,1,145338.61,0,False,False,True,False,False,1
8132,613,1,1,33,3,155736.42,2,1,1,57751.21,0,True,False,False,False,False,1
8133,692,2,0,29,4,0.0,2,0,0,138880.24,0,True,False,False,False,False,0
8134,720,0,0,34,3,118307.57,2,1,1,136120.29,0,True,False,False,False,False,1
8135,577,0,1,41,6,0.0,1,1,1,167621.18,0,False,True,False,False,False,2
8136,710,1,0,24,7,103099.17,2,1,0,173276.62,0,False,False,False,False,False,1
8137,716,0,0,38,1,0.0,2,1,1,99661.46,0,False,True,False,False,False,1
8139,584,1,0,36,4,109646.83,1,1,1,70240.79,0,False,True,False,False,False,2
8140,792,0,1,30,1,127187.86,1,1,1,113553.42,0,True,False,False,False,False,2
8141,605,0,0,36,6,0.0,1,0,1,690.84,0,False,True,False,False,False,0
8142,486,2,1,24,1,0.0,1,1,0,98802.76,0,False,False,False,False,False,2
8143,615,0,1,41,4,130385.82,1,0,1,130661.95,0,False,True,False,False,False,0
8144,676,0,1,23,1,107787.47,1,0,1,116378.82,0,False,False,False,False,False,0
8145,571,0,1,34,1,99325.04,2,0,1,186052.15,0,True,False,False,False,False,0
8146,850,0,0,37,9,0.0,1,0,0,100101.06,0,False,True,False,False,False,0
8147,717,0,1,48,7,123764.95,1,1,1,169952.82,0,False,False,True,False,False,2
8149,780,2,1,47,7,86006.21,1,1,1,37973.13,0,False,False,True,False,False,2
8150,492,1,0,38,8,57068.43,2,1,0,188974.81,0,False,True,False,False,False,1
8151,760,1,1,29,5,103607.24,2,0,1,86334.64,0,True,False,False,False,False,0
8152,500,2,1,40,1,99004.24,1,1,1,152845.99,0,False,True,False,False,False,2
8153,654,2,0,36,2,0.0,2,1,1,146652.11,0,False,True,False,False,False,1
8156,799,2,1,38,2,0.0,2,1,1,59297.34,0,False,True,False,False,False,1
8158,719,2,0,32,7,0.0,1,0,0,76264.27,0,True,False,False,False,False,0
8159,641,0,0,37,2,0.0,2,1,0,3939.87,0,False,True,False,False,False,1
8160,461,2,0,25,6,0.0,2,1,1,15306.29,0,False,False,False,False,False,1
8161,790,1,0,25,5,152885.77,1,1,0,58214.79,0,False,False,False,False,False,2
8162,588,0,1,31,4,99607.37,2,0,1,35877.03,0,True,False,False,False,False,0
8163,621,0,1,27,4,137003.68,1,1,0,21254.06,0,True,False,False,False,False,2
8165,681,2,1,38,2,99811.44,2,1,0,23531.5,0,False,True,False,False,False,1
8166,606,2,1,37,8,154712.58,2,1,0,89099.18,0,False,True,False,False,False,1
8167,542,2,1,37,8,0.0,1,1,1,807.06,0,False,True,False,False,False,2
8168,713,1,0,24,7,147687.24,1,1,1,121592.5,0,False,False,False,False,False,2
8169,597,2,0,33,2,0.0,2,1,1,4700.66,0,True,False,False,False,False,1
8170,635,0,1,27,3,127009.83,1,1,0,161909.95,0,True,False,False,False,False,2
8173,759,2,1,31,8,0.0,2,1,1,99086.74,0,True,False,False,False,False,1
8174,757,1,1,31,1,127320.36,3,1,0,163170.32,0,True,False,False,False,False,1
8175,564,2,1,31,0,125175.58,1,1,1,72757.33,0,True,False,False,False,False,2
8176,561,0,0,22,6,186788.96,2,1,0,73286.8,0,False,False,False,False,False,1
8177,702,0,1,40,3,148556.74,1,0,1,146056.29,0,False,True,False,False,False,0
8178,678,1,0,40,8,128644.46,1,0,0,167673.37,0,False,True,False,False,False,0
8179,707,0,0,46,7,127476.73,2,1,1,146011.55,0,False,False,True,False,False,1
8180,610,0,0,27,9,159561.93,1,0,1,103381.47,0,True,False,False,False,False,0
8181,744,0,1,42,1,112419.92,1,1,1,83022.92,0,False,True,False,False,False,2
8182,598,0,1,28,8,129991.76,2,0,1,46041.08,0,True,False,False,False,False,0
8183,562,2,1,36,5,0.0,1,0,1,182843.24,0,False,True,False,False,False,0
8186,722,1,0,40,6,89175.06,2,0,1,152883.95,0,False,True,False,False,False,0
8188,603,2,0,39,5,162390.52,2,1,0,54702.66,0,False,True,False,False,False,1
8190,715,0,1,21,8,0.0,2,1,0,68666.63,0,False,False,False,False,False,1
8191,690,0,1,47,2,0.0,2,1,0,151375.73,0,False,False,True,False,False,1
8192,644,0,0,40,10,139180.97,1,1,1,19959.67,0,False,True,False,False,False,2
8193,589,0,1,36,8,114435.47,1,1,0,26955.72,0,False,True,False,False,False,2
8195,632,0,1,42,4,126115.6,1,1,0,100998.5,0,False,True,False,False,False,2
8197,588,0,1,30,3,115007.08,1,0,0,176858.5,0,True,False,False,False,False,0
8198,617,0,1,54,6,102141.9,1,1,1,45325.26,0,False,False,True,False,False,2
8200,810,0,1,32,9,120879.73,2,0,1,78896.59,0,True,False,False,False,False,0
8202,718,2,0,49,10,82321.88,1,0,1,11144.4,0,False,False,True,False,False,0
8203,589,2,0,27,4,0.0,2,1,0,144181.48,0,True,False,False,False,False,1
8204,778,2,1,33,5,116474.28,2,1,1,32757.55,0,True,False,False,False,False,1
8205,724,0,0,34,3,132352.69,1,1,0,80320.3,0,True,False,False,False,False,2
8206,477,1,0,39,4,182491.57,1,1,0,185830.72,0,False,True,False,False,False,2
8207,580,0,1,34,6,0.0,2,1,1,160095.31,0,True,False,False,False,False,1
8209,711,0,0,29,3,130181.47,2,1,0,31811.44,0,True,False,False,False,False,1
